2016/03/13,17:03:29,36360401,,,プログラム,20160128,
2016/03/13,17:48:10,15112601,,,プログラム,20160128,
2016/03/15,9:58:07,,,,プログラム,20160128,
2016/03/15,15:29:52,36730201,,,プログラム,20160128,
2016/03/15,15:42:26,13529301,,,プログラム,20160128,
2016/03/18,15:39:54,19259501,,,プログラム,20160128,
2016/03/18,15:41:58,19259501,,,プログラム,20160128,
2016/03/18,15:53:46,19259501,,,プログラム,20160128,
2016/03/30,10:28:02,SA08254701,,,プログラム,20160128,
2016/04/19,17:57:33,10651001,,,プログラム,20160128,
2016/04/19,17:59:00,10651001,,,プログラム,20160128,
2016/04/28,0:22:59,23564401,,,プログラム,20160128,
2016/06/01,18:00:23,,,,プログラム,20160128,
2016/06/29,15:20:56,40431401,,,プログラム,20160128,
2016/06/29,15:21:10,,,,プログラム,20160128,
2016/07/01,14:58:51,SA13186001,,,プログラム,20160128,
2016/07/07,17:58:14,SA11111111,,,プログラム,20160128,
2016/08/01,11:30:02,41252401,,,プログラム,20160128,
2016/08/02,10:35:48,41252401,,,プログラム,20160128,
2017/01/14,17:06:05,42604401,,,プログラム,20160128,
2017/02/07,13:37:27,41801601,,,プログラム,20160128,
2017/02/17,22:55:06,29093502,,,プログラム,20160128,
2017/02/22,15:26:57,28915001,,,プログラム,20160128,
2017/02/28,18:54:23,13186001,,,プログラム,20160128,
2017/03/14,10:21:08,10101010,,,プログラム,20160128,
2017/06/02,14:40:00,13186001,,,プログラム,20160128,
2017/08/29,16:59:11,SA35024001,,,プログラム,20160128,
